"","target_id","biotype","geneSymbol"
"54991","ENSG00000273555.1","miRNA","MIR6812"
"54992","ENSG00000273557.1","sense_intronic","AC008781.3"
"54993","ENSG00000273558.1","lincRNA","AL512310.11"
"54994","ENSG00000273559.4","protein_coding","CWC25"
"54995","ENSG00000273562.4","protein_coding","NAP1L4"
"54996","ENSG00000273564.2","protein_coding","FAM189A1"
"54997","ENSG00000273565.1","lincRNA","AL691403.2"
"54998","ENSG00000273566.1","misc_RNA","Metazoa_SRP"
"54999","ENSG00000273567.1","processed_pseudogene","REXO1L3P"
"55000","ENSG00000273568.1","sense_intronic","AC131009.3"
"55001","ENSG00000273569.1","processed_pseudogene","AC008432.1"
"55002","ENSG00000273570.1","misc_RNA","RMST_5"
"55003","ENSG00000273571.1","misc_RNA","ST7-OT4_2"
"55004","ENSG00000273572.4","protein_coding","CDHR5"
"55005","ENSG00000273573.1","misc_RNA","Metazoa_SRP"
"55006","ENSG00000273574.1","protein_coding","LENG9"
"55007","ENSG00000273575.4","protein_coding","KIR2DL4"
"55008","ENSG00000273576.1","lincRNA","AC009283.1"
"55009","ENSG00000273578.1","protein_coding","GU182359.1"
"55010","ENSG00000273579.3","protein_coding","C22orf15"
"55011","ENSG00000273580.1","unprocessed_pseudogene","AC087072.2"
"55012","ENSG00000273582.1","lincRNA","AC009093.5"
"55013","ENSG00000273584.1","sense_intronic","AC096708.4"
"55014","ENSG00000273585.1","lincRNA","LINC02348"
"55015","ENSG00000273586.2","unprocessed_pseudogene","OR10G1P"
"55016","ENSG00000273587.1","snoRNA","SNORA78"
"55017","ENSG00000273588.1","unprocessed_pseudogene","AC093838.1"
"55018","ENSG00000273589.1","unprocessed_pseudogene","AC008175.2"
"55019","ENSG00000273590.4","protein_coding","SMIM11B"
"55020","ENSG00000273591.1","misc_RNA","7SK"
"55021","ENSG00000273592.4","protein_coding","MBOAT7"
"55022","ENSG00000273593.1","miRNA","MIR7160"
"55023","ENSG00000273594.4","protein_coding","EEF1D"
"55024","ENSG00000273595.1","processed_pseudogene","AC092106.3"
"55025","ENSG00000273596.1","misc_RNA","ST7-OT4_1"
"55026","ENSG00000273597.1","processed_pseudogene","AL355377.1"
"55027","ENSG00000273598.1","unprocessed_pseudogene","AC211486.3"
"55028","ENSG00000273599.1","antisense_RNA","AL731571.1"
"55029","ENSG00000273600.1","processed_pseudogene","AP001877.1"
"55030","ENSG00000273601.1","misc_RNA","ZNRD1-AS1_1"
"55031","ENSG00000273603.1","protein_coding","KIR2DS1"
"55032","ENSG00000273604.1","protein_coding","EPOP"
"55033","ENSG00000273605.1","processed_pseudogene","AC209234.1"
"55034","ENSG00000273606.1","miRNA","MIR6776"
"55035","ENSG00000273607.3","protein_coding","CHCHD10"
"55036","ENSG00000273608.4","protein_coding","SRCIN1"
"55037","ENSG00000273609.1","unprocessed_pseudogene","AC005562.2"
"55038","ENSG00000273610.1","misc_RNA","RN7SL386P"
"55039","ENSG00000273611.4","protein_coding","ZNHIT3"
"55040","ENSG00000273612.1","misc_RNA","DLEU2_4"
"55041","ENSG00000273613.1","miRNA","MIR6511A4"
"55042","ENSG00000273614.1","snoRNA","SNORA11"
"55043","ENSG00000273616.4","processed_transcript","NDUFA6-AS1"
"55044","ENSG00000273618.1","antisense_RNA","AL135999.2"
"55045","ENSG00000273619.1","antisense_RNA","AL121832.2"
"55046","ENSG00000273621.1","misc_RNA","uc_338"
"55047","ENSG00000273622.1","protein_coding","CDC42EP5"
"55048","ENSG00000273623.1","misc_RNA","TP53TG1_1"
"55049","ENSG00000273624.1","snRNA","U6"
"55050","ENSG00000273627.1","miRNA","MIR4726"
"55051","ENSG00000273628.1","unprocessed_pseudogene","AL354798.1"
"55052","ENSG00000273629.1","snRNA","U7"
"55053","ENSG00000273633.1","protein_coding","CDC42EP5"
"55054","ENSG00000273634.1","processed_pseudogene","AC079395.2"
"55055","ENSG00000273635.1","unprocessed_pseudogene","AC138747.1"
"55056","ENSG00000273636.1","snRNA","U1"
"55057","ENSG00000273637.1","processed_transcript","AL139260.2"
"55058","ENSG00000273639.5","processed_transcript","AL512310.12"
"55059","ENSG00000273640.1","processed_pseudogene","WBP1LP8"
"55060","ENSG00000273641.2","protein_coding","DEFB103B"
"55061","ENSG00000273642.1","protein_coding","AC012314.1"
"55062","ENSG00000273643.1","processed_pseudogene","PPP1R26P2"
"55063","ENSG00000273644.1","processed_pseudogene","AC215522.1"
"55064","ENSG00000273645.2","protein_coding","KBTBD11"
"55065","ENSG00000273648.1","miRNA","MIR8065"
"55066","ENSG00000273650.1","lincRNA","AC100793.4"
"55067","ENSG00000273651.4","protein_coding","GOLGA8G"
"55068","ENSG00000273654.1","transcribed_processed_pseudogene","AC020904.2"
"55069","ENSG00000273655.1","unprocessed_pseudogene","AC012314.2"
"55070","ENSG00000273656.4","transcribed_unprocessed_pseudogene","AC139494.1"
"55071","ENSG00000273657.1","miRNA","MIR6792"
"55072","ENSG00000273658.1","misc_RNA","uc_338"
"55073","ENSG00000273659.1","lincRNA","AC108125.1"
"55074","ENSG00000273660.1","misc_RNA","Metazoa_SRP"
"55075","ENSG00000273661.5","protein_coding","AL133414.1"
"55076","ENSG00000273664.1","lincRNA","AC010776.3"
"55077","ENSG00000273666.4","transcribed_processed_pseudogene","LILRP2"
"55078","ENSG00000273668.1","transcribed_processed_pseudogene","AL136317.1"
"55079","ENSG00000273669.1","lincRNA","AC015819.1"
"55080","ENSG00000273670.1","unprocessed_pseudogene","LILRP1"
"55081","ENSG00000273673.2","transcribed_processed_pseudogene","RPL9P9"
"55082","ENSG00000273674.4","lincRNA","AC021752.1"
"55083","ENSG00000273675.1","processed_pseudogene","AL118556.2"
"55084","ENSG00000273677.1","misc_RNA","WT1-AS_2"
"55085","ENSG00000273679.1","processed_pseudogene","AC100757.1"
"55086","ENSG00000273680.1","antisense_RNA","AC009318.2"
"55087","ENSG00000273681.1","processed_pseudogene","FAM210CP"
"55088","ENSG00000273682.1","processed_pseudogene","AC109583.2"
"55089","ENSG00000273686.4","protein_coding","B2M"
"55090","ENSG00000273687.1","antisense_RNA","AC004223.4"
"55091","ENSG00000273688.1","unprocessed_pseudogene","KIR3DP1"
"55092","ENSG00000273691.1","sense_intronic","AC087284.1"
"55093","ENSG00000273692.1","processed_pseudogene","AL050303.2"
"55094","ENSG00000273693.1","processed_pseudogene","C2orf27AP1"
"55095","ENSG00000273694.1","snRNA","U2"
"55096","ENSG00000273696.4","protein_coding","CT45A7"
"55097","ENSG00000273698.1","processed_pseudogene","MRPL57P1"
"55098","ENSG00000273700.1","miRNA","MIR6760"
"55099","ENSG00000273701.1","misc_RNA","PART1_1"
"55100","ENSG00000273702.1","lincRNA","AC091271.1"
"55101","ENSG00000273703.1","protein_coding","HIST1H2BM"
"55102","ENSG00000273704.1","unprocessed_pseudogene","AL596245.1"
"55103","ENSG00000273706.4","protein_coding","LHX1"
"55104","ENSG00000273707.4","protein_coding","CDKN1C"
"55105","ENSG00000273709.1","snRNA","U2"
"55106","ENSG00000273710.1","misc_RNA","Metazoa_SRP"
"55107","ENSG00000273711.1","antisense_RNA","AC005520.5"
"55108","ENSG00000273712.1","processed_pseudogene","AL021997.2"
"55109","ENSG00000273713.2","protein_coding","TAS2R9"
"55110","ENSG00000273715.4","transcribed_unprocessed_pseudogene","AC138827.1"
"55111","ENSG00000273716.2","processed_pseudogene","AC092670.1"
"55112","ENSG00000273717.1","misc_RNA","RN7SL343P"
"55113","ENSG00000273719.1","processed_pseudogene","AL359547.2"
"55114","ENSG00000273720.1","processed_pseudogene","AC091812.2"
"55115","ENSG00000273721.1","unprocessed_pseudogene","AC087385.3"
"55116","ENSG00000273722.4","protein_coding","TMC4"
"55117","ENSG00000273723.1","lincRNA","AL139089.1"
"55118","ENSG00000273724.1","unprocessed_pseudogene","AC106782.5"
"55119","ENSG00000273725.1","misc_RNA","Metazoa_SRP"
"55120","ENSG00000273726.1","processed_pseudogene","CU104682.1"
"55121","ENSG00000273727.1","snRNA","U1"
"55122","ENSG00000273728.1","misc_RNA","Metazoa_SRP"
"55123","ENSG00000273729.1","antisense_RNA","AC007686.3"
"55124","ENSG00000273730.1","rRNA","RNA5-8SN3"
"55125","ENSG00000273731.1","processed_pseudogene","AC007967.4"
"55126","ENSG00000273732.1","unprocessed_pseudogene","VN1R74P"
"55127","ENSG00000273733.1","antisense_RNA","AC011472.4"
"55128","ENSG00000273734.1","protein_coding","AC005258.1"
"55129","ENSG00000273735.4","protein_coding","KIR3DL2"
"55130","ENSG00000273736.1","transcribed_unprocessed_pseudogene","AC244100.1"
"55131","ENSG00000273737.3","IG_V_gene","IGLV1-36"
"55132","ENSG00000273738.4","protein_coding","FCAR"
"55133","ENSG00000273739.1","misc_RNA","pRNA"
"55134","ENSG00000273740.1","unprocessed_pseudogene","LILRP1"
"55135","ENSG00000273741.1","lincRNA","AL078601.4"
"55136","ENSG00000273742.1","miRNA","MIR6075"
"55137","ENSG00000273744.1","snRNA","U4"
"55138","ENSG00000273745.1","miRNA","MIR6870"
"55139","ENSG00000273746.1","unprocessed_pseudogene","AC234791.1"
"55140","ENSG00000273747.1","antisense_RNA","AC022558.3"
"55141","ENSG00000273748.1","protein_coding","AL592183.1"
"55142","ENSG00000273749.4","protein_coding","CYFIP1"
"55143","ENSG00000273750.1","misc_RNA","HOXB13-AS1_1"
"55144","ENSG00000273752.1","snRNA","U6"
"55145","ENSG00000273753.1","unprocessed_pseudogene","KIR2DP1"
"55146","ENSG00000273755.4","transcribed_unprocessed_pseudogene","LILRP2"
"55147","ENSG00000273756.4","transcribed_unprocessed_pseudogene","AC100756.3"
"55148","ENSG00000273757.1","snRNA","U1"
"55149","ENSG00000273758.1","miRNA","MIR6790"
"55150","ENSG00000273759.1","lincRNA","AL117379.1"
"55151","ENSG00000273760.1","lincRNA","AC245041.1"
"55152","ENSG00000273761.5","protein_coding","DDX24"
"55153","ENSG00000273762.1","unprocessed_pseudogene","AC011155.1"
"55154","ENSG00000273763.1","processed_pseudogene","AC007318.2"
"55155","ENSG00000273764.1","misc_RNA","ZNRD1-AS1_2"
"55156","ENSG00000273765.1","lincRNA","AC024257.4"
"55157","ENSG00000273767.1","misc_RNA","ZNRD1-AS1_2"
"55158","ENSG00000273768.1","snRNA","U1"
"55159","ENSG00000273769.5","processed_transcript","LCA10"
"55160","ENSG00000273770.1","misc_RNA","Y_RNA"
"55161","ENSG00000273771.1","lincRNA","AC024337.2"
"55162","ENSG00000273772.4","protein_coding","SMN2"
"55163","ENSG00000273773.1","unprocessed_pseudogene","AC244107.2"
"55164","ENSG00000273775.5","protein_coding","KIR3DL1"
"55165","ENSG00000273776.1","miRNA","MIR6126"
"55166","ENSG00000273777.4","protein_coding","CEACAM20"
"55167","ENSG00000273778.1","miRNA","MIR6765"
"55168","ENSG00000273780.2","protein_coding","ARHGAP23"
"55169","ENSG00000273782.1","misc_RNA","UCA1"
"55170","ENSG00000273783.1","antisense_RNA","AL136040.2"
"55171","ENSG00000273784.4","processed_transcript","AL137058.2"
"55172","ENSG00000273785.2","unprocessed_pseudogene","CYP2D8P"
"55173","ENSG00000273786.1","sense_intronic","AC020658.4"
"55174","ENSG00000273788.1","snoRNA","U3"
"55175","ENSG00000273791.1","unprocessed_pseudogene","AC007204.1"
"55176","ENSG00000273792.1","sense_intronic","AC022898.2"
"55177","ENSG00000273793.3","protein_coding","DUSP8"
"55178","ENSG00000273794.4","protein_coding","KIR2DL1"
"55179","ENSG00000273796.1","lincRNA","BX322562.1"
"55180","ENSG00000273797.1","sense_intronic","AL133445.2"
"55181","ENSG00000273799.1","unprocessed_pseudogene","AC146335.1"
"55182","ENSG00000273800.1","unprocessed_pseudogene","AC119619.1"
"55183","ENSG00000273802.2","protein_coding","HIST1H2BG"
"55184","ENSG00000273804.1","unprocessed_pseudogene","AC138932.4"
"55185","ENSG00000273805.1","antisense_RNA","AC083805.3"
"55186","ENSG00000273806.1","processed_pseudogene","AL137847.3"
"55187","ENSG00000273807.2","protein_coding","AC244489.1"
"55188","ENSG00000273808.2","transcribed_unprocessed_pseudogene","ABCC6P2"
"55189","ENSG00000273812.1","lincRNA","BX640514.2"
"55190","ENSG00000273813.1","processed_pseudogene","AC123788.2"
"55191","ENSG00000273814.4","protein_coding","OCLN"
"55192","ENSG00000273816.1","lincRNA","AC005695.3"
"55193","ENSG00000273818.1","misc_RNA","RN7SL673P"
"55194","ENSG00000273819.1","unprocessed_pseudogene","ENPP7P7"
"55195","ENSG00000273820.1","protein_coding","USP27X"
"55196","ENSG00000273821.1","lincRNA","AL096828.3"
"55197","ENSG00000273822.5","protein_coding","MUC4"
"55198","ENSG00000273824.1","lincRNA","AC008033.3"
"55199","ENSG00000273825.1","unprocessed_pseudogene","FP700111.2"
"55200","ENSG00000273827.2","protein_coding","OR2T5"
"55201","ENSG00000273828.1","antisense_RNA","AL133227.1"
"55202","ENSG00000273829.1","misc_RNA","Metazoa_SRP"
"55203","ENSG00000273830.1","miRNA","MIR7843"
"55204","ENSG00000273831.2","protein_coding","LRRC56"
"55205","ENSG00000273833.1","protein_coding","TFPT"
"55206","ENSG00000273835.1","snoRNA","SNORD115-13"
"55207","ENSG00000273836.1","miRNA","MIR6842"
"55208","ENSG00000273837.1","sense_intronic","AC018755.4"
"55209","ENSG00000273838.1","lincRNA","AL109954.2"
"55210","ENSG00000273839.1","misc_RNA","Metazoa_SRP"
"55211","ENSG00000273840.1","processed_transcript","AF254983.1"
"55212","ENSG00000273841.4","protein_coding","TAF9"
"55213","ENSG00000273843.1","processed_pseudogene","AC009091.1"
"55214","ENSG00000273844.1","unprocessed_pseudogene","AL139418.1"
"55215","ENSG00000273845.1","misc_RNA","Y_RNA"
"55216","ENSG00000273846.1","misc_RNA","Metazoa_SRP"
"55217","ENSG00000273847.1","lincRNA","AC139494.2"
"55218","ENSG00000273849.1","processed_pseudogene","SDR42E1P4"
"55219","ENSG00000273850.3","protein_coding","PPP2R3B"
"55220","ENSG00000273851.1","transcribed_processed_pseudogene","AC027088.4"
"55221","ENSG00000273853.1","sense_intronic","AC023158.2"
"55222","ENSG00000273855.1","sense_intronic","AC020658.5"
"55223","ENSG00000273858.1","processed_pseudogene","AC140113.4"
"55224","ENSG00000273859.4","protein_coding","RASSF7"
"55225","ENSG00000273860.1","processed_pseudogene","AC024581.2"
"55226","ENSG00000273863.1","processed_pseudogene","AC010678.1"
"55227","ENSG00000273864.4","transcribed_processed_pseudogene","LILRP2"
"55228","ENSG00000273865.2","protein_coding","CR854858.1"
"55229","ENSG00000273866.1","misc_RNA","Metazoa_SRP"
"55230","ENSG00000273870.1","processed_pseudogene","AL138721.1"
"55231","ENSG00000273872.1","unprocessed_pseudogene","SLC25A15P4"
"55232","ENSG00000273873.4","protein_coding","BDP1"
"55233","ENSG00000273874.1","miRNA","MIR6859-2"
"55234","ENSG00000273875.1","protein_coding","TARM1"
"55235","ENSG00000273876.1","unprocessed_pseudogene","AC019176.2"
"55236","ENSG00000273877.4","lincRNA","AC236972.3"
"55237","ENSG00000273880.1","unprocessed_pseudogene","KIR3DP1"
"55238","ENSG00000273881.1","unprocessed_pseudogene","LILRP1"
"55239","ENSG00000273882.1","miRNA","MIR8066"
"55240","ENSG00000273883.4","transcribed_processed_pseudogene","LILRP2"
"55241","ENSG00000273884.4","protein_coding","LILRA3"
"55242","ENSG00000273885.1","snoRNA","snoU2-30"
"55243","ENSG00000273886.1","misc_RNA","Metazoa_SRP"
"55244","ENSG00000273887.1","protein_coding","KIR2DL3"
"55245","ENSG00000273888.1","antisense_RNA","FRMD6-AS1"
"55246","ENSG00000273889.2","protein_coding","FAM83H"
"55247","ENSG00000273890.1","antisense_RNA","AC034102.8"
"55248","ENSG00000273891.1","antisense_RNA","AL731566.1"
"55249","ENSG00000273893.1","sense_intronic","AL133520.1"
"55250","ENSG00000273894.1","processed_pseudogene","SLC20A1P2"
"55251","ENSG00000273896.4","protein_coding","TSEN34"
"55252","ENSG00000273897.1","unprocessed_pseudogene","AC211476.3"
"55253","ENSG00000273898.1","miRNA","MIR6798"
"55254","ENSG00000273899.4","protein_coding","NOL12"
"55255","ENSG00000273900.1","processed_pseudogene","CR848007.3"
"55256","ENSG00000273901.1","antisense_RNA","AC012313.9"
"55257","ENSG00000273904.1","ribozyme","Hammerhead_HH10"
"55258","ENSG00000273905.1","misc_RNA","Y_RNA"
"55259","ENSG00000273906.1","sense_intronic","AC011297.1"
"55260","ENSG00000273907.1","unprocessed_pseudogene","CA15P2"
"55261","ENSG00000273908.1","misc_RNA","WT1-AS_7"
"55262","ENSG00000273909.1","lincRNA","AC138827.2"
"55263","ENSG00000273911.1","protein_coding","KIR3DL2"
"55264","ENSG00000273912.1","miRNA","MIR8068"
"55265","ENSG00000273913.1","misc_RNA","Metazoa_SRP"
"55266","ENSG00000273914.2","protein_coding","OR9A2"
"55267","ENSG00000273916.4","protein_coding","NCR1"
"55268","ENSG00000273918.1","unprocessed_pseudogene","AC245128.4"
"55269","ENSG00000273919.1","lincRNA","AL450423.1"
"55270","ENSG00000273920.1","antisense_RNA","AC103858.2"
"55271","ENSG00000273922.4","transcribed_processed_pseudogene","LILRP2"
"55272","ENSG00000273923.1","lincRNA","AC104260.1"
"55273","ENSG00000273925.1","lincRNA","AC084757.4"
"55274","ENSG00000273927.1","misc_RNA","Y_RNA"
"55275","ENSG00000273928.1","rRNA","5S_rRNA"
"55276","ENSG00000273929.1","snRNA","U6"
"55277","ENSG00000273931.1","polymorphic_pseudogene","KIR2DS4"
"55278","ENSG00000273932.1","miRNA","MIR6877"
"55279","ENSG00000273933.1","unprocessed_pseudogene","AL513485.1"
"55280","ENSG00000273935.1","unprocessed_pseudogene","CDH12P4"
"55281","ENSG00000273936.4","protein_coding","TNFRSF14"
"55282","ENSG00000273937.1","misc_RNA","pRNA"
"55283","ENSG00000273938.1","snRNA","U6"
"55284","ENSG00000273940.1","misc_RNA","RN7SL722P"
"55285","ENSG00000273942.1","misc_RNA","RMST_2"
"55286","ENSG00000273943.4","protein_coding","CNOT3"
"55287","ENSG00000273944.1","protein_coding","RDH13"
"55288","ENSG00000273945.1","miRNA","MIR6853"
"55289","ENSG00000273946.1","misc_RNA","RN7SL733P"
"55290","ENSG00000273947.5","protein_coding","KIR2DL3"
"55291","ENSG00000273948.1","misc_RNA","SMCR2_1"
"55292","ENSG00000273950.1","misc_RNA","Metazoa_SRP"
"55293","ENSG00000273951.1","sense_intronic","AL031667.3"
"55294","ENSG00000273953.1","protein_coding","OR10A3"
"55295","ENSG00000273954.1","lincRNA","LINC01194"
"55296","ENSG00000273955.1","unprocessed_pseudogene","KIR2DP1"
"55297","ENSG00000273956.1","lincRNA","AC005632.4"
"55298","ENSG00000273957.1","unprocessed_pseudogene","AC113385.2"
"55299","ENSG00000273958.1","lincRNA","AC009560.1"
"55300","ENSG00000273961.1","misc_RNA","HOXA11-AS1_1"
"55301","ENSG00000273962.1","IG_V_gene","IGKV2-40"
"55302","ENSG00000273963.1","unprocessed_pseudogene","ENPP7P14"
"55303","ENSG00000273964.1","misc_RNA","Y_RNA"
"55304","ENSG00000273965.1","antisense_RNA","AC243654.1"
"55305","ENSG00000273966.1","misc_RNA","pRNA"
"55306","ENSG00000273968.1","misc_RNA","RN7SL105P"
"55307","ENSG00000273969.1","processed_pseudogene","AC138747.2"
"55308","ENSG00000273971.1","lincRNA","AC009163.6"
"55309","ENSG00000273972.1","lincRNA","AC068722.2"
"55310","ENSG00000273973.1","sense_intronic","AC025162.2"
"55311","ENSG00000273974.1","misc_RNA","FTX_2"
"55312","ENSG00000273975.1","misc_RNA","Metazoa_SRP"
"55313","ENSG00000273976.1","protein_coding","GOLGA6L1"
"55314","ENSG00000273978.1","unprocessed_pseudogene","AC005066.1"
"55315","ENSG00000273979.1","misc_RNA","Metazoa_SRP"
"55316","ENSG00000273980.1","lincRNA","AL592071.1"
"55317","ENSG00000273981.1","misc_RNA","RN7SL106P"
"55318","ENSG00000273982.1","antisense_RNA","AC005746.3"
"55319","ENSG00000273983.1","protein_coding","HIST1H3G"
"55320","ENSG00000273984.4","protein_coding","MUC4"
"55321","ENSG00000273986.1","misc_RNA","Metazoa_SRP"
"55322","ENSG00000273987.1","sense_intronic","AC121761.2"
"55323","ENSG00000273988.1","unprocessed_pseudogene","AL450472.3"
"55324","ENSG00000273989.1","sense_intronic","AC022079.1"
"55325","ENSG00000273990.1","snRNA","U1"
"55326","ENSG00000273991.4","protein_coding","LILRB5"
"55327","ENSG00000273992.4","protein_coding","NLRP2"
"55328","ENSG00000273993.4","protein_coding","PTPRK"
"55329","ENSG00000273994.1","processed_pseudogene","SDR42E1P1"
"55330","ENSG00000273997.1","processed_pseudogene","AL355365.1"
"55331","ENSG00000273998.1","lincRNA","AL049794.1"
"55332","ENSG00000273999.1","processed_pseudogene","RBM17P2"
"55333","ENSG00000274000.4","protein_coding","LILRA2"
"55334","ENSG00000274001.1","sense_intronic","AL512506.1"
"55335","ENSG00000274002.1","lincRNA","AL135999.3"
"55336","ENSG00000274004.1","misc_RNA","H19_3"
"55337","ENSG00000274005.3","protein_coding","RPS9"
